date,channel,campaign,spend,impressions,clicks,installs
2023-04-16,facebook,retargeting,10.68181347431267,914,25,4
2023-04-16,instagram,new_user_promo,11.136090500504315,823,20,2
2023-04-16,instagram,summer_sale,8.679723026212393,710,17,2
2023-04-16,instagram,holiday_special,9.458826170505011,707,17,2
2023-04-16,instagram,brand_awareness,8.412667839881507,779,19,1
2023-04-16,instagram,retargeting,9.097767297698812,1117,27,4
2023-04-16,twitter,new_user_promo,5.538428620349905,1078,21,2
2023-04-16,twitter,summer_sale,6.5255047603937255,1067,21,2
2023-04-16,twitter,holiday_special,6.87577569908698,1061,21,2
2023-04-16,twitter,brand_awareness,5.197672083743901,670,13,1
2023-04-16,twitter,retargeting,5.559688364682478,1152,23,2
2023-04-16,affiliate,new_user_promo,4.566075964887494,260,10,2
2023-04-16,affiliate,summer_sale,3.354940084669289,195,7,1
2023-04-16,affiliate,holiday_special,4.467055351319067,211,8,2
2023-04-16,affiliate,brand_awareness,3.976598874059375,155,6,1
2023-04-16,affiliate,retargeting,4.219919156546758,277,11,3
2023-04-17,google_ads,new_user_promo,20.65568590180888,1035,36,6
2023-04-17,google_ads,summer_sale,22.90570437116256,809,28,5
2023-04-17,google_ads,holiday_special,20.55309314938165,624,21,4
2023-04-17,google_ads,brand_awareness,20.823681455753608,767,26,3
2023-04-17,google_ads,retargeting,19.49477414203952,1318,46,11
2023-04-17,facebook,new_user_promo,14.65801230374787,1048,29,4
2023-04-17,facebook,summer_sale,13.855336028584166,960,26,4
2023-04-17,facebook,holiday_special,14.078961260013488,951,26,4
2023-04-17,facebook,brand_awareness,12.793088584679758,791,22,2
2023-04-17,facebook,retargeting,14.776608331800743,1307,36,6
2023-04-17,instagram,new_user_promo,12.323955073513325,1785,44,5
2023-04-17,instagram,summer_sale,13.361773225696329,1175,29,3
2023-04-17,instagram,holiday_special,12.293953828926288,1025,25,3
2023-04-17,instagram,brand_awareness,11.430648556773216,854,21,1
2023-04-17,instagram,retargeting,12.62810660769473,2554,63,10
2023-04-17,twitter,new_user_promo,6.843197640933235,1553,31,2
2023-04-17,twitter,summer_sale,7.418161753159698,1126,22,2
2023-04-17,twitter,holiday_special,6.674686095743698,1161,23,2
2023-04-17,twitter,brand_awareness,6.862167109011811,1140,22,1
2023-04-17,twitter,retargeting,6.981761000795514,1481,29,3
2023-04-17,affiliate,new_user_promo,4.313766994016097,247,9,1
2023-04-17,affiliate,summer_sale,4.001274541141844,220,8,1
2023-04-17,affiliate,holiday_special,4.6630407757853005,176,7,1
2023-04-17,affiliate,brand_awareness,4.6894103955165125,274,10,1
2023-04-17,affiliate,retargeting,3.8580700065545757,266,10,2
2023-04-18,google_ads,new_user_promo,22.390694682077342,980,34,6
2023-04-18,google_ads,summer_sale,21.449394469771953,694,24,4
2023-04-18,google_ads,holiday_special,19.957574685020298,621,21,4
2023-04-18,google_ads,brand_awareness,17.653009694601806,655,22,2
2023-04-18,google_ads,retargeting,17.283775687404116,973,34,8
2023-04-18,facebook,new_user_promo,14.99878446713291,1279,35,5
2023-04-18,facebook,summer_sale,15.161742038597055,1245,34,5
2023-04-18,facebook,holiday_special,14.781828864582828,1201,33,5
2023-04-18,facebook,brand_awareness,17.12267379814449,1071,29,2
2023-04-18,facebook,retargeting,14.331815437057452,1068,29,5
2023-04-18,instagram,new_user_promo,10.557291849968054,1501,37,4
2023-04-18,instagram,summer_sale,10.73332344399406,986,24,3
2023-04-18,instagram,holiday_special,12.575117580932996,945,23,3
2023-04-18,instagram,brand_awareness,15.15528202656928,1672,41,3
2023-04-18,instagram,retargeting,12.788612764971901,1820,45,7
2023-04-18,twitter,new_user_promo,6.808729864913326,1655,33,3
2023-04-18,twitter,summer_sale,6.5755748134430005,942,18,1
2023-04-18,twitter,holiday_special,7.84209998447033,1272,25,2
2023-04-18,twitter,brand_awareness,8.210049749744023,1507,30,1
2023-04-18,twitter,retargeting,6.270394096790782,2664,53,6
2023-04-18,affiliate,new_user_promo,4.484665865584388,269,10,2
2023-04-18,affiliate,summer_sale,4.871515369085181,240,9,2
2023-04-18,affiliate,holiday_special,4.141517802006493,173,6,1
2023-04-18,affiliate,brand_awareness,4.937464227972778,193,7,1
2023-04-18,affiliate,retargeting,3.9092434431346605,255,10,2
2023-04-19,google_ads,new_user_promo,18.59019387743426,948,33,5
2023-04-19,google_ads,summer_sale,22.223180745068536,842,29,5
2023-04-19,google_ads,holiday_special,19.29949100156144,680,23,4
2023-04-19,google_ads,brand_awareness,17.864980293869575,502,17,2
2023-04-19,google_ads,retargeting,20.6628254931175,875,30,7
2023-04-19,facebook,new_user_promo,14.275089238622403,1367,38,5
2023-04-19,facebook,summer_sale,13.916978814655302,880,24,3
2023-04-19,facebook,holiday_special,13.99948729717627,842,23,3
2023-04-19,facebook,brand_awareness,14.49219501721066,1148,32,3
2023-04-19,facebook,retargeting,14.20911578826697,1813,50,9
2023-04-19,instagram,new_user_promo,12.095663557315696,1748,43,5
2023-04-19,instagram,summer_sale,13.171038477573786,1214,30,3
2023-04-19,instagram,holiday_special,11.840706198099056,900,22,3
2023-04-19,instagram,brand_awareness,13.216764523269536,1019,25,2
2023-04-19,instagram,retargeting,11.125128406022775,2272,56,8
2023-04-19,twitter,new_user_promo,6.736665381212911,1637,32,3
2023-04-19,twitter,summer_sale,7.310310048191689,1364,27,2
2023-04-19,twitter,holiday_special,7.730450149648157,1367,27,3
2023-04-19,twitter,brand_awareness,7.191619539591297,945,18,1
2023-04-19,twitter,retargeting,7.480114675298935,1847,36,4
2023-04-19,affiliate,new_user_promo,4.5316651458066,315,12,2
2023-04-19,affiliate,summer_sale,4.411759088987554,241,9,2
2023-04-19,affiliate,holiday_special,5.186293664709588,247,9,2
2023-04-19,affiliate,brand_awareness,4.171068328188777,146,5,1
2023-04-19,affiliate,retargeting,4.9762023935384905,480,19,5
2023-04-20,google_ads,new_user_promo,20.16377075623169,927,32,5
2023-04-20,google_ads,summer_sale,24.691879210517754,1157,40,7
2023-04-20,google_ads,holiday_special,23.15493521617556,676,23,4
2023-04-20,google_ads,brand_awareness,19.76968817833584,669,23,2
2023-04-20,google_ads,retargeting,18.90970377951287,1047,36,8
2023-04-20,facebook,new_user_promo,15.013357572907914,1170,32,4
2023-04-20,facebook,summer_sale,16.711235367291085,1332,37,5
2023-04-20,facebook,holiday_special,12.104030725138914,792,22,3
2023-04-20,facebook,brand_awareness,15.510809976665076,906,25,2
2023-04-20,facebook,retargeting,14.57624579142473,1392,38,7
2023-04-20,instagram,new_user_promo,13.881632097739699,1435,35,4
2023-04-20,instagram,summer_sale,11.604706556160668,1146,28,3
2023-04-20,instagram,holiday_special,11.850040993484381,797,19,2
2023-04-20,instagram,brand_awareness,11.833829281667052,912,22,1
2023-04-20,instagram,retargeting,11.473375421337062,1156,28,4
2023-04-20,twitter,new_user_promo,8.650402836308478,1741,34,3
2023-04-20,twitter,summer_sale,7.292745333148911,1288,25,2
2023-04-20,twitter,holiday_special,5.508337007563187,817,16,1
2023-04-20,twitter,brand_awareness,7.329917626912063,1047,20,1
2023-04-20,twitter,retargeting,6.718284878799731,1773,35,4
2023-04-20,affiliate,new_user_promo,4.623724962124498,241,9,1
2023-04-20,affiliate,summer_sale,4.6392829281037145,179,7,1
2023-04-20,affiliate,holiday_special,5.029676125333279,280,11,2
2023-04-20,affiliate,brand_awareness,4.759933842157961,221,8,1
2023-04-20,affiliate,retargeting,3.7638046172922626,198,7,2
2023-04-21,google_ads,new_user_promo,22.57923221235453,960,33,5
2023-04-21,google_ads,summer_sale,21.44482416008431,1062,37,7
2023-04-21,google_ads,holiday_special,20.075656993266612,629,22,4
2023-04-21,google_ads,brand_awareness,18.87824815634924,940,32,3
2023-04-21,google_ads,retargeting,20.616790065777224,1126,39,9
2023-04-21,facebook,new_user_promo,15.272766791857782,1178,32,4
2023-04-21,facebook,summer_sale,16.02926903212922,1100,30,4
2023-04-21,facebook,holiday_special,16.869978803966276,1376,38,6
2023-04-21,facebook,brand_awareness,15.828821912226207,886,24,2
2023-04-21,facebook,retargeting,13.200659568920189,1837,51,9
2023-04-21,instagram,new_user_promo,11.15557661465955,1422,35,4
2023-04-21,instagram,summer_sale,12.963026202578275,1306,32,4
2023-04-21,instagram,holiday_special,11.022483977962386,1008,25,3
2023-04-21,instagram,brand_awareness,13.403282813774943,1029,25,2
2023-04-21,instagram,retargeting,11.838711092720436,1516,37,5
2023-04-21,twitter,new_user_promo,8.16740802263617,2037,40,3
2023-04-21,twitter,summer_sale,8.184367640570377,1411,28,2
2023-04-21,twitter,holiday_special,7.116847351119201,873,17,1
2023-04-21,twitter,brand_awareness,6.469345684090879,1015,20,1
2023-04-21,twitter,retargeting,6.341474391399189,1305,26,3
2023-04-21,affiliate,new_user_promo,5.636430828281358,268,10,2
2023-04-21,affiliate,summer_sale,5.412095837133417,281,11,2
2023-04-21,affiliate,holiday_special,4.645801610854211,276,11,2
2023-04-21,affiliate,brand_awareness,5.803599293676701,234,9,1
2023-04-21,affiliate,retargeting,4.584700232172524,251,10,2
2023-04-22,google_ads,new_user_promo,15.58125576559233,678,23,4
2023-04-22,google_ads,summer_sale,16.96231135725144,591,20,3
2023-04-22,google_ads,holiday_special,17.1505443022267,770,26,5
2023-04-22,google_ads,brand_awareness,17.39072086241678,495,17,2
2023-04-22,google_ads,retargeting,17.20984565564929,776,27,6
2023-04-22,facebook,new_user_promo,11.039758168347058,965,27,3
2023-04-22,facebook,summer_sale,11.558822726603125,743,20,3
2023-04-22,facebook,holiday_special,12.367592337035338,740,20,3
2023-04-22,facebook,brand_awareness,13.669779977454905,759,21,2
2023-04-22,facebook,retargeting,12.665488480636,1544,43,8
2023-04-22,instagram,new_user_promo,9.860265753862784,1222,30,3
2023-04-22,instagram,summer_sale,9.523662946812271,920,23,2
2023-04-22,instagram,holiday_special,8.89651176185861,1037,25,3
2023-04-22,instagram,brand_awareness,9.204023294800013,690,17,1
2023-04-22,instagram,retargeting,8.533304831907135,1063,26,4
2023-04-22,twitter,new_user_promo,7.042350629181284,1297,25,2
2023-04-22,twitter,summer_sale,6.8904245643014645,1159,23,2
2023-04-22,twitter,holiday_special,6.608718141822116,1187,23,2
2023-04-22,twitter,brand_awareness,5.536500006365073,1240,24,1
2023-04-22,twitter,retargeting,6.619746362720923,1242,24,3
2023-04-22,affiliate,new_user_promo,3.7269656895068306,240,9,1
2023-04-22,affiliate,summer_sale,3.647791385283566,174,6,1
2023-04-22,affiliate,holiday_special,4.389014483626484,264,10,2
2023-04-22,affiliate,brand_awareness,4.106737392910916,181,7,1
2023-04-22,affiliate,retargeting,3.9899418971046665,253,10,2
2023-04-23,google_ads,new_user_promo,16.935431407049656,813,28,5
2023-04-23,google_ads,summer_sale,16.891119573809803,561,19,3
2023-04-23,google_ads,holiday_special,17.98306513665842,614,21,4
2023-04-23,google_ads,brand_awareness,15.066576481402365,517,18,2
2023-04-23,google_ads,retargeting,18.811401564421043,987,34,8
2023-04-23,facebook,new_user_promo,13.14188811319209,873,24,3
2023-04-23,facebook,summer_sale,13.609240359298543,956,26,4
2023-04-23,facebook,holiday_special,11.69878047510116,1149,32,5
2023-04-23,facebook,brand_awareness,12.121169273663607,760,21,2
2023-04-23,facebook,retargeting,12.810040513638135,1293,36,6
2023-04-23,instagram,new_user_promo,9.547017475623985,1621,40,4
2023-04-23,instagram,summer_sale,8.935922141112265,755,18,2
2023-04-23,instagram,holiday_special,11.555415745774715,976,24,3
2023-04-23,instagram,brand_awareness,10.186334209552562,694,17,1
2023-04-23,instagram,retargeting,9.063227898542221,1048,26,4
2023-04-23,twitter,new_user_promo,5.479600375430833,1033,20,1
2023-04-23,twitter,summer_sale,6.00740563933582,1023,20,2
2023-04-23,twitter,holiday_special,5.454681377965986,812,16,1
2023-04-23,twitter,brand_awareness,7.1515013451668485,1222,24,1
2023-04-23,twitter,retargeting,5.716745354378452,1335,26,3
2023-04-23,affiliate,new_user_promo,4.255458889116158,291,11,2
2023-04-23,affiliate,summer_sale,2.8275168170395766,119,4,1
2023-04-23,affiliate,holiday_special,4.245240770466073,256,10,2
2023-04-23,affiliate,brand_awareness,3.7055071068047782,132,5,1
2023-04-23,affiliate,retargeting,4.516390915775158,264,10,2
2023-04-24,google_ads,new_user_promo,20.724365550276456,958,33,5
2023-04-24,google_ads,summer_sale,20.819690767268174,677,23,4
2023-04-24,google_ads,holiday_special,19.24822286848977,770,26,5
2023-04-24,google_ads,brand_awareness,23.227154607845844,760,26,3
2023-04-24,google_ads,retargeting,24.003890037532692,1492,52,12
2023-04-24,facebook,new_user_promo,14.9859504159278,1555,43,6
2023-04-24,facebook,summer_sale,15.079587602145104,1362,38,5
2023-04-24,facebook,holiday_special,14.333703064314442,1153,32,5
2023-04-24,facebook,brand_awareness,16.114130899329297,893,25,2
2023-04-24,facebook,retargeting,12.461247940366057,965,27,5
2023-04-24,instagram,new_user_promo,15.06537713869791,1659,41,4
2023-04-24,instagram,summer_sale,11.281944453427828,707,17,2
2023-04-24,instagram,holiday_special,10.4648050979367,869,21,2
2023-04-24,instagram,brand_awareness,12.271325479337115,799,19,1
2023-04-24,instagram,retargeting,12.488452463166542,1752,43,6
2023-04-24,twitter,new_user_promo,6.544896784157753,1509,30,2
2023-04-24,twitter,summer_sale,6.504578566330088,1147,22,2
2023-04-24,twitter,holiday_special,6.824800571278991,1379,27,3
2023-04-24,twitter,brand_awareness,8.140708186660206,1300,26,1
2023-04-24,twitter,retargeting,6.315648995853473,1594,31,3
2023-04-24,affiliate,new_user_promo,4.854886015370707,434,17,3
2023-04-24,affiliate,summer_sale,4.9818355874359845,296,11,2
2023-04-24,affiliate,holiday_special,5.64696183676049,244,9,2
2023-04-24,affiliate,brand_awareness,4.6290893198377,217,8,1
2023-04-24,affiliate,retargeting,4.771303242380281,295,11,3
2023-04-25,google_ads,new_user_promo,21.04210827668328,1033,36,6
2023-04-25,google_ads,summer_sale,21.21902773679392,904,31,6
2023-04-25,google_ads,holiday_special,20.371866948851675,1039,36,7
2023-04-25,google_ads,brand_awareness,23.150052596592666,724,25,3
2023-04-25,google_ads,retargeting,19.464216438614407,724,25,6
2023-04-25,facebook,new_user_promo,15.199613874563871,1616,45,6
2023-04-25,facebook,summer_sale,16.35946734742124,1101,30,4
2023-04-25,facebook,holiday_special,15.663065731551566,1082,30,5
2023-04-25,facebook,brand_awareness,15.74732232350115,979,27,2
2023-04-25,facebook,retargeting,15.906213146315654,2495,69,13
2023-04-25,instagram,new_user_promo,11.531768976134678,959,23,2
2023-04-25,instagram,summer_sale,11.130110464722927,1119,27,3
2023-04-25,instagram,holiday_special,11.514786331731539,1166,29,4
2023-04-25,instagram,brand_awareness,9.392757420437176,745,18,1
2023-04-25,instagram,retargeting,12.218570264646383,1545,38,6
2023-04-25,twitter,new_user_promo,7.128087834645912,1535,30,2
2023-04-25,twitter,summer_sale,7.972685338327128,1454,29,3
2023-04-25,twitter,holiday_special,6.8176498620519475,1151,23,2
2023-04-25,twitter,brand_awareness,7.651911081029559,982,19,1
2023-04-25,twitter,retargeting,6.7785480900255815,1623,32,4
2023-04-25,affiliate,new_user_promo,4.985070985700628,373,14,3
2023-04-25,affiliate,summer_sale,4.831762798436914,310,12,2
2023-04-25,affiliate,holiday_special,3.9688962918955233,175,7,1
2023-04-25,affiliate,brand_awareness,4.636816563084335,193,7,1
2023-04-25,affiliate,retargeting,4.8132889973877555,415,16,4
2023-04-26,google_ads,new_user_promo,21.000422431472497,1305,45,8
2023-04-26,google_ads,summer_sale,24.03027045386597,1184,41,7
2023-04-26,google_ads,holiday_special,20.682863948915596,862,30,6
2023-04-26,google_ads,brand_awareness,22.299244667089898,760,26,3
2023-04-26,google_ads,retargeting,20.001716783264847,889,31,7
2023-04-26,facebook,new_user_promo,15.112840617596314,1205,33,4
2023-04-26,facebook,summer_sale,13.589782835384643,1212,33,5
2023-04-26,facebook,holiday_special,15.230039394854998,1037,29,4
2023-04-26,facebook,brand_awareness,16.012435807807314,974,27,2
2023-04-26,facebook,retargeting,15.377510785148074,2215,62,11
2023-04-26,instagram,new_user_promo,14.331266447754174,1644,41,4
2023-04-26,instagram,summer_sale,12.89572127931301,1352,33,4
2023-04-26,instagram,holiday_special,12.426094128700358,1278,31,4
2023-04-26,instagram,brand_awareness,12.599753010504811,1017,25,2
2023-04-26,instagram,retargeting,12.089983073237399,1311,32,5
2023-04-26,twitter,new_user_promo,6.341395500925606,1561,31,2
2023-04-26,twitter,summer_sale,7.563653726594263,1034,20,2
2023-04-26,twitter,holiday_special,7.133003462053066,1077,21,2
2023-04-26,twitter,brand_awareness,7.15550556700647,871,17,1
2023-04-26,twitter,retargeting,5.969132821701843,1430,28,3
2023-04-26,affiliate,new_user_promo,4.038093835871445,449,17,3
2023-04-26,affiliate,summer_sale,4.965351565339002,245,9,2
2023-04-26,affiliate,holiday_special,4.684571777965405,219,8,2
2023-04-26,affiliate,brand_awareness,6.315892329853539,278,11,1
2023-04-26,affiliate,retargeting,5.067895582410996,404,16,4
2023-04-27,google_ads,new_user_promo,21.71870981583908,1071,37,6
2023-04-27,google_ads,summer_sale,20.229865118624954,601,21,4
2023-04-27,google_ads,holiday_special,23.579266908635457,815,28,5
2023-04-27,google_ads,brand_awareness,16.234950162529167,556,19,2
2023-04-27,google_ads,retargeting,26.798167738607987,1494,52,12
2023-04-27,facebook,new_user_promo,16.730875793505515,1162,32,4
2023-04-27,facebook,summer_sale,15.398438777317224,1247,34,5
2023-04-27,facebook,holiday_special,11.398844431560033,682,19,3
2023-04-27,facebook,brand_awareness,13.840778625882326,816,22,2
2023-04-27,facebook,retargeting,13.185202228016028,1362,38,7
2023-04-27,instagram,new_user_promo,12.095442148373875,1277,31,3
2023-04-27,instagram,summer_sale,10.710899280999831,817,20,2
2023-04-27,instagram,holiday_special,11.335250122514886,1249,31,4
2023-04-27,instagram,brand_awareness,11.923369027989251,912,22,1
2023-04-27,instagram,retargeting,12.248381782453631,1179,29,4
2023-04-27,twitter,new_user_promo,7.061856183840365,1565,31,2
2023-04-27,twitter,summer_sale,6.434957050286201,1023,20,2
2023-04-27,twitter,holiday_special,7.36618518607293,1268,25,2
2023-04-27,twitter,brand_awareness,5.855248988835939,749,14,1
2023-04-27,twitter,retargeting,6.344910929818085,1751,35,4
2023-04-27,affiliate,new_user_promo,4.994708586162676,391,15,3
2023-04-27,affiliate,summer_sale,4.101759668568348,299,11,2
2023-04-27,affiliate,holiday_special,5.169576612907924,258,10,2
2023-04-27,affiliate,brand_awareness,6.233423387055634,303,12,1
2023-04-27,affiliate,retargeting,4.377601698291809,342,13,3
2023-04-28,google_ads,new_user_promo,21.60880461494969,1120,39,7
2023-04-28,google_ads,summer_sale,22.387659739128587,1023,35,6
2023-04-28,google_ads,holiday_special,18.181299662419296,874,30,6
2023-04-28,google_ads,brand_awareness,16.405062714214683,574,20,2
2023-04-28,google_ads,retargeting,20.460945642348545,1259,44,10
2023-04-28,facebook,new_user_promo,16.942118324528604,1213,33,4
2023-04-28,facebook,summer_sale,14.5639954983713,1396,39,6
2023-04-28,facebook,holiday_special,14.21455394676636,1007,28,4
2023-04-28,facebook,brand_awareness,14.078289782868682,926,25,2
2023-04-28,facebook,retargeting,14.083823033839334,1492,41,7
2023-04-28,instagram,new_user_promo,11.288662784989468,1205,30,3
2023-04-28,instagram,summer_sale,12.48921160273463,1327,33,4
2023-04-28,instagram,holiday_special,13.587037653268755,1321,33,4
2023-04-28,instagram,brand_awareness,10.104569123071924,739,18,1
2023-04-28,instagram,retargeting,11.069425810569017,1292,32,5
2023-04-28,twitter,new_user_promo,5.494332847423178,960,19,1
2023-04-28,twitter,summer_sale,7.719138245815524,1741,34,3
2023-04-28,twitter,holiday_special,6.163295450149536,823,16,1
2023-04-28,twitter,brand_awareness,6.699538919113806,1118,22,1
2023-04-28,twitter,retargeting,5.593869170259149,1466,29,3
2023-04-28,affiliate,new_user_promo,4.712113281613446,258,10,2
2023-04-28,affiliate,summer_sale,4.1472936894233765,268,10,2
2023-04-28,affiliate,holiday_special,5.039368284166192,205,8,2
2023-04-28,affiliate,brand_awareness,4.064321058091103,153,6,1
2023-04-28,affiliate,retargeting,4.840020175621043,275,11,3
2023-04-29,google_ads,new_user_promo,17.139071704777816,1606,56,10
2023-04-29,google_ads,summer_sale,16.997974107235333,558,19,3
2023-04-29,google_ads,holiday_special,15.717643857471948,588,20,4
2023-04-29,google_ads,brand_awareness,16.956262719898316,914,31,3
2023-04-29,google_ads,retargeting,20.14506567815236,1332,46,11
2023-04-29,facebook,new_user_promo,12.952276560582904,1144,32,4
2023-04-29,facebook,summer_sale,13.879256370854007,933,26,4
2023-04-29,facebook,holiday_special,12.039134459768663,890,24,4
2023-04-29,facebook,brand_awareness,13.312418672936886,1038,29,2
2023-04-29,facebook,retargeting,13.125070381162061,1640,45,8
2023-04-29,instagram,new_user_promo,11.098142789875045,1195,29,3
2023-04-29,instagram,summer_sale,10.498313853222028,942,23,2
2023-04-29,instagram,holiday_special,8.134641769176005,775,19,2
2023-04-29,instagram,brand_awareness,10.52619222339753,791,19,1
2023-04-29,instagram,retargeting,11.027825660027515,1266,31,4
2023-04-29,twitter,new_user_promo,5.345732579748564,1346,26,2
2023-04-29,twitter,summer_sale,5.97871275713156,1581,31,3
2023-04-29,twitter,holiday_special,6.9081190336837395,1063,21,2
2023-04-29,twitter,brand_awareness,6.6439437615412515,1232,24,1
2023-04-29,twitter,retargeting,6.654318012703385,1131,22,2
2023-04-29,affiliate,new_user_promo,3.424091826919634,185,7,1
2023-04-29,affiliate,summer_sale,3.9456433754382747,257,10,2
2023-04-29,affiliate,holiday_special,4.139658334100464,172,6,1
2023-04-29,affiliate,brand_awareness,3.708048702508729,138,5,1
2023-04-29,affiliate,retargeting,3.2876330669105633,325,13,3
2023-04-30,google_ads,new_user_promo,17.49604481978333,818,28,5
2023-04-30,google_ads,summer_sale,16.02344849943237,545,19,3
2023-04-30,google_ads,holiday_special,18.176612103989175,568,19,3
2023-04-30,google_ads,brand_awareness,17.04773711158376,512,17,2
2023-04-30,google_ads,retargeting,16.491069339975628,599,20,4
2023-04-30,facebook,new_user_promo,11.326998365603032,719,20,2
2023-04-30,facebook,summer_sale,12.371779660795163,1097,30,4
2023-04-30,facebook,holiday_special,14.015440295122934,899,25,4
2023-04-30,facebook,brand_awareness,13.378098203482487,701,19,1
2023-04-30,facebook,retargeting,12.745424655795238,1412,39,7
2023-04-30,instagram,new_user_promo,10.82536113961899,1202,30,3
2023-04-30,instagram,summer_sale,10.539476204654882,1457,36,4
2023-04-30,instagram,holiday_special,10.303872378420678,946,23,3
2023-04-30,instagram,brand_awareness,11.493675258587047,815,20,1
2023-04-30,instagram,retargeting,10.099585721933556,1141,28,4
2023-04-30,twitter,new_user_promo,5.326950070626381,901,18,1
2023-04-30,twitter,summer_sale,7.096263042131649,1193,23,2
2023-04-30,twitter,holiday_special,6.858978550169606,1205,24,2
2023-04-30,twitter,brand_awareness,5.446091697795628,814,16,1
2023-04-30,twitter,retargeting,6.175197984349222,1633,32,4
2023-04-30,affiliate,new_user_promo,4.1573660805837305,243,9,1
2023-04-30,affiliate,summer_sale,3.5513529434468167,166,6,1
2023-04-30,affiliate,holiday_special,4.285885114857805,193,7,1
2023-04-30,affiliate,brand_awareness,4.39994884073886,221,8,1
2023-04-30,affiliate,retargeting,4.129821536402703,374,14,4
2023-05-01,google_ads,new_user_promo,18.74563658674116,1007,35,6
2023-05-01,google_ads,summer_sale,19.108530571637896,806,28,5
2023-05-01,google_ads,holiday_special,20.6441212623353,647,22,4
2023-05-01,google_ads,brand_awareness,20.418376822456466,848,29,3
2023-05-01,google_ads,retargeting,23.50096504603089,1527,53,12
2023-05-01,facebook,new_user_promo,14.980010315321794,1208,33,4
2023-05-01,facebook,summer_sale,15.369275972935702,945,26,4
2023-05-01,facebook,holiday_special,15.790278709221967,1162,32,5
2023-05-01,facebook,brand_awareness,18.351258070398398,1080,30,2
2023-05-01,facebook,retargeting,14.846473631118279,1221,34,6
2023-05-01,instagram,new_user_promo,12.355502510162282,1273,31,3
2023-05-01,instagram,summer_sale,15.05907112160083,1431,35,4
2023-05-01,instagram,holiday_special,11.671740292143415,956,23,3
2023-05-01,instagram,brand_awareness,13.346484963440158,1287,32,2
2023-05-01,instagram,retargeting,9.685357281507775,1389,34,5
2023-05-01,twitter,new_user_promo,6.0510803802968445,1417,28,2
2023-05-01,twitter,summer_sale,7.59632854733735,1544,30,3
2023-05-01,twitter,holiday_special,6.200870640355413,1000,20,2
2023-05-01,twitter,brand_awareness,7.856743780653165,1482,29,1
2023-05-01,twitter,retargeting,7.82614069356926,1647,32,4
2023-05-01,affiliate,new_user_promo,5.2819698026837445,267,10,2
2023-05-01,affiliate,summer_sale,5.883710823945459,313,12,2
2023-05-01,affiliate,holiday_special,4.874752323544392,238,9,2
2023-05-01,affiliate,brand_awareness,4.8228710265123915,173,6,1
2023-05-01,affiliate,retargeting,4.173362878981377,350,14,4
2023-05-02,google_ads,new_user_promo,24.001176222215104,939,32,5
2023-05-02,google_ads,summer_sale,20.329831868358493,687,24,4
2023-05-02,google_ads,holiday_special,21.8157156129284,629,22,4
2023-05-02,google_ads,brand_awareness,21.25307503355237,606,21,2
2023-05-02,google_ads,retargeting,26.66944978377895,1245,43,10
2023-05-02,facebook,new_user_promo,15.142823263526479,1169,32,4
2023-05-02,facebook,summer_sale,14.518069939692777,769,21,3
2023-05-02,facebook,holiday_special,15.339833070500795,1038,29,4
2023-05-02,facebook,brand_awareness,13.80923574586022,734,20,1
2023-05-02,facebook,retargeting,16.37521390974043,1777,49,9
2023-05-02,instagram,new_user_promo,12.749694772202375,2004,50,6
2023-05-02,instagram,summer_sale,12.277772748033396,1041,26,3
2023-05-02,instagram,holiday_special,14.112945523852217,1325,33,4
2023-05-02,instagram,brand_awareness,10.513766694046515,919,22,1
2023-05-02,instagram,retargeting,10.443588657154619,1010,25,4
2023-05-02,twitter,new_user_promo,8.352988421606428,1717,34,3
2023-05-02,twitter,summer_sale,8.116224289481861,1414,28,2
2023-05-02,twitter,holiday_special,7.164083630156159,1218,24,2
2023-05-02,twitter,brand_awareness,7.008374735003624,1293,25,1
2023-05-02,twitter,retargeting,7.424008924910514,1826,36,4
2023-05-02,affiliate,new_user_promo,5.181324623117003,314,12,2
2023-05-02,affiliate,summer_sale,4.743463420613261,274,10,2
2023-05-02,affiliate,holiday_special,4.8567095059743295,204,8,2
2023-05-02,affiliate,brand_awareness,4.270609144025317,180,7,1
2023-05-02,affiliate,retargeting,4.934289204025176,400,16,4
2023-05-03,google_ads,new_user_promo,19.855755192385864,893,31,5
2023-05-03,google_ads,summer_sale,18.704837851821043,681,23,4
2023-05-03,google_ads,holiday_special,19.20706063639018,585,20,4
2023-05-03,google_ads,brand_awareness,26.027746202599975,960,33,3
2023-05-03,google_ads,retargeting,22.22284946309178,1402,49,11
2023-05-03,facebook,new_user_promo,16.63705423448982,1860,52,7
2023-05-03,facebook,summer_sale,15.79266497845272,1285,35,5
2023-05-03,facebook,holiday_special,14.756598564372323,1114,31,5
2023-05-03,facebook,brand_awareness,16.307651394500454,1093,30,2
2023-05-03,facebook,retargeting,15.900220116801385,1670,46,8
2023-05-03,instagram,new_user_promo,11.91680042851644,1287,32,3
2023-05-03,instagram,summer_sale,11.136430532794813,979,24,3
2023-05-03,instagram,holiday_special,13.899581392646416,1306,32,4
2023-05-03,instagram,brand_awareness,13.467387569973953,862,21,1
2023-05-03,instagram,retargeting,11.070936451582634,2030,50,8
2023-05-03,twitter,new_user_promo,7.451281308617387,1786,35,3
2023-05-03,twitter,summer_sale,8.584414383175433,1516,30,3
2023-05-03,twitter,holiday_special,6.652655770626611,1272,25,2
